Date,Open,High,Low,Close,Volume
2024-06-10 09:15:00,1510.9592255177804,1511.1779311272142,1506.209752964745,1510.431770840582,61261.0
2024-06-10 09:30:00,1508.0095751505949,1508.6933925170358,1506.6955845266866,1508.0635326181616,245165.0
2024-06-10 09:45:00,1519.5630375014266,1522.4362487809426,1516.8724795493565,1520.2943750816,232530.0
2024-06-10 10:00:00,1521.1259624084448,1521.2941780693816,1520.0406444064038,1520.8565135980768,211377.0
2024-06-10 10:15:00,1525.183853043967,1529.2420128893418,1524.713372184998,1526.52850193991,188785.0
2024-06-10 10:30:00,1531.16668211027,1532.2688038237839,1529.7955507821334,1530.474954308456,214223.0
2024-06-10 10:45:00,1534.6094976610764,1535.4627603353472,1531.8411137608846,1534.2586092735453,281608.0
2024-06-10 11:00:00,1543.3839706750991,1545.343267917818,1539.126843103854,1543.8923406876359,262715.0
2024-06-10 11:15:00,1538.161570936163,1542.0179283144032,1537.8572128308322,1539.422512853448,93920.0
2024-06-10 11:30:00,1542.4046657922645,1543.947341932254,1541.6101081864397,1542.0671287361497,133358.0
2024-06-10 11:45:00,1541.9467349035363,1543.7965530291096,1539.9270668083334,1543.7161456155497,284652.0
2024-06-10 12:00:00,1543.791600571257,1549.7392533431207,1543.3546305463412,1546.5755568563773,51520.0
2024-06-10 12:15:00,1555.622239753897,1558.990671910912,1551.2799780484759,1557.0152086926994,56429.0
2024-06-10 12:30:00,1551.1625205982104,1553.3554837006802,1549.6637015401618,1551.0759894514733,209031.0
2024-06-10 12:45:00,1555.6352550473216,1559.9867003239222,1553.5908175571662,1556.9416205281582,273276.0
2024-06-10 13:00:00,1557.475164602082,1559.9787483465122,1555.1219577135464,1557.0343094960447,74279.0
2024-06-10 13:15:00,1563.428936521096,1565.8325464020402,1558.9017174146072,1561.007528541604,174156.0
2024-06-10 13:30:00,1565.610965590765,1566.1117924036719,1563.3886152076514,1564.022928722007,95832.0
2024-06-10 13:45:00,1571.8313813723491,1572.3719916820514,1568.6202316125841,1570.292915603207,199564.0
2024-06-10 14:00:00,1573.5882162147282,1574.8091890522633,1570.805818571575,1572.3085162145703,298352.0
2024-06-10 14:15:00,1575.9497441619171,1576.0067253120799,1572.3799412718497,1574.47869953524,131044.0
2024-06-10 14:30:00,1567.9489158761444,1569.1223036898332,1565.5671100138168,1569.1022488893377,191863.0
2024-06-10 14:45:00,1573.1719228612783,1573.7866396785125,1569.608993378874,1572.1605341737481,207451.0
2024-06-10 15:00:00,1566.7368569508055,1568.9392860330013,1566.1057251791415,1567.9273761333197,227092.0
2024-06-10 15:15:00,1573.0354746384396,1574.853332005142,1571.703541020644,1574.6649841104006,63372.0
2024-06-11 09:15:00,1567.4222644059719,1568.320303341528,1566.3128637538055,1567.4526111019968,271660.0
2024-06-11 09:30:00,1565.4635607987534,1567.5137260826618,1562.4749247150078,1565.0335433943671,56364.0
2024-06-11 09:45:00,1560.1602452047991,1562.6380401758595,1556.6121706844554,1558.5726978509267,130571.0
2024-06-11 10:00:00,1554.5642625565617,1556.5498739505317,1552.826150125374,1553.959567814348,222897.0
2024-06-11 10:15:00,1556.6701311378276,1562.7188083005146,1554.2085723102205,1559.5854494554512,244038.0
2024-06-11 10:30:00,1551.087011383858,1553.3017792815253,1549.8656808393166,1551.7576152617858,128116.0
2024-06-11 10:45:00,1548.7719420928008,1551.747530849981,1546.9308508608108,1549.49202391198,195292.0
2024-06-11 11:00:00,1553.599726768379,1555.2605124528714,1551.5972516676943,1554.1945041493711,117509.0
2024-06-11 11:15:00,1560.8389045614267,1567.360158752466,1560.3881237292337,1563.7849568644642,55613.0
2024-06-11 11:30:00,1562.95309641357,1565.6571208245186,1559.2110030230883,1564.1277201066391,120253.0
2024-06-11 11:45:00,1561.3214276614603,1564.1807581543706,1559.8444811710606,1559.9839798519197,252462.0
2024-06-11 12:00:00,1547.3106513337689,1549.1787361638628,1545.4949478231972,1546.9601537511646,109997.0
2024-06-11 12:15:00,1543.4943244269257,1543.7792828583574,1541.639116667743,1543.6093344029216,70960.0
2024-06-11 12:30:00,1555.73343761357,1562.3661696091585,1553.3946600133795,1557.147064548366,114070.0
2024-06-11 12:45:00,1562.955810772135,1564.7777255345488,1561.6891829498668,1563.7670080554822,233504.0
2024-06-11 13:00:00,1564.6966129180753,1564.7924201791138,1563.558317116907,1564.6992315279551,243727.0
2024-06-11 13:15:00,1564.337315396475,1564.8711344504509,1563.7541816657274,1564.7782731723353,294810.0
2024-06-11 13:30:00,1562.6772948472155,1567.590624243067,1560.425222671937,1562.830881621532,128932.0
2024-06-11 13:45:00,1569.0959087659392,1572.1529096492711,1566.723057125509,1568.2974705369077,275027.0
2024-06-11 14:00:00,1573.570162776906,1575.411834144509,1572.5144174006393,1573.7431829006428,285336.0
2024-06-11 14:15:00,1573.186422915482,1575.873193529546,1572.7491657912549,1573.7914918082665,184233.0
